coverage_modelFreeScore,seqId,seq,semantic
1.851462201090909E-8,1598,19049105 -1 956874 -1 1174888 -1 19049105 -1  -2 ,'Potassium Chloride' -1 'Furosemide' -1 'Hydrocodone' -1 'Potassium Chloride' -1 -2 
1.8150968481902224E-8,1952,1125315 -1 1125315 -1 956874 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Furosemide' -1 'Amoxicillin' -1 -2 
1.6145213174823704E-8,2566,1125315 -1 1125315 -1 1154343 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Albuterol' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.5777265887127293E-8,2861,1174888 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
9.330166436369851E-9,2177,1125315 -1 19049105 -1 19049105 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Potassium Chloride' -1 'Potassium Chloride' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
7.164223049025128E-9,1038,1705674 -1 1174888 -1 1174888 -1  -2 ,'Trimethoprim' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
4.922253980675602E-9,2667,956874 -1 956874 -1 956874 -1 1125315 -1 1125315 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
4.54209938908607E-9,1715,1125315 -1 1125315 -1 19049105 -1 956874 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Potassium Chloride' -1 'Furosemide' -1 -2 
4.001684377317805E-9,1887,1174888 -1 1506270 -1 1174888 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Methylprednisolone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1.864671297440473E-7,2039,1174888 -1 1149380 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'fluticasone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.555353594267531E-7,2168,1125315 -1 778711 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'cyclobenzaprine' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
8.11255826599159E-8,1820,1734104 -1 1734104 -1 1125315 -1 1125315 -1  -2 ,'Azithromycin' -1 'Azithromycin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
7.863490561823925E-8,2244,956874 -1 19049105 -1 1174888 -1 1125315 1174888 -1  -2 ,'Furosemide' -1 'Potassium Chloride' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
6.771785340948354E-8,2107,1125315 -1 1124957 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Oxycodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
6.624112991762947E-8,2074,1125315 -1 1153664 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Propoxyphene' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
5.9063103954453785E-8,2201,1125315 -1 1125315 1174888 -1 19121608 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Influenza virus vaccine' -1 'Acetaminophen' -1 -2 
5.768908356081795E-8,2289,1125315 1174888 -1 1713332 -1 1125315 -1 1713332 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
5.44575813013423E-8,2141,1125315 -1 1124957 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Oxycodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
5.1363699133006595E-8,1659,1125315 -1 1713332 -1 1125315 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
4.954332014666308E-8,1585,1174888 -1 19049105 -1 19049105 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Potassium Chloride' -1 'Potassium Chloride' -1 'Hydrocodone' -1 -2 
4.877995650336522E-8,2656,1125315 -1 1125315 -1 956874 -1 956874 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Furosemide' -1 'Furosemide' -1 'Acetaminophen' -1 -2 
4.4486565937714214E-8,2461,1125315 -1 1125315 -1 1174888 -1 1734104 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Azithromycin' -1 'Acetaminophen' -1 -2 
4.143127446203423E-8,2582,1154343 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Albuterol' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
3.842630212886945E-8,1685,19049105 -1 1174888 -1 1174888 -1 956874 -1  -2 ,'Potassium Chloride' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Furosemide' -1 -2 
3.842630212886945E-8,1600,19049105 -1 19049105 -1 956874 -1 1174888 -1  -2 ,'Potassium Chloride' -1 'Potassium Chloride' -1 'Furosemide' -1 'Hydrocodone' -1 -2 
3.689448407953447E-8,1589,1174888 -1 19049105 -1 1125315 -1 19049105 -1  -2 ,'Hydrocodone' -1 'Potassium Chloride' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
3.5870854591617955E-8,2001,1174888 -1 1174888 -1 1154343 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Albuterol' -1 'Hydrocodone' -1 -2 
3.5211656204908805E-8,1985,1307046 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Metoprolol' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
3.4577845035095E-8,1799,1125315 -1 1734104 -1 1734104 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Azithromycin' -1 'Azithromycin' -1 'Hydrocodone' -1 -2 
3.094303824104318E-8,2567,1125315 1174888 -1 1125315 -1 1125315 -1 1154343 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Albuterol' -1 -2 
3.094303824104318E-8,2134,1125315 -1 1125315 -1 1125315 -1 1149380 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'fluticasone' -1 -2 
2.8135877097393256E-8,2035,1149380 -1 1125315 1174888 -1 1174888 -1  -2 ,'fluticasone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
2.6859624493396003E-8,2801,1125315 1174888 -1 1125315 1174888 -1 1125315 1174888 -1 1713332 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 -2 
2.4021856057354046E-8,2079,1174888 -1 1125315 -1 1125315 -1 1153013 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Promethazine' -1 -2 
1.9897421979199218E-8,2570,1125315 1174888 -1 1154343 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Albuterol' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.851462201090909E-8,2248,19049105 -1 956874 -1 1125315 -1 1125315 1174888 -1  -2 ,'Potassium Chloride' -1 'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.851462201090909E-8,1725,956874 -1 19049105 -1 1174888 -1 956874 -1  -2 ,'Furosemide' -1 'Potassium Chloride' -1 'Hydrocodone' -1 'Furosemide' -1 -2 
1.851462201090909E-8,1702,956874 -1 1174888 -1 1125315 -1 19049105 -1  -2 ,'Furosemide' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
1.851462201090909E-8,1644,19049105 -1 1713332 -1 1125315 -1 1174888 -1  -2 ,'Potassium Chloride' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1.5596149881915647E-8,2659,1125315 -1 956874 -1 1125315 -1 1125315 -1 956874 -1  -2 ,'Acetaminophen' -1 'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
1.262967395288875E-8,2329,1125315 -1 1174888 -1 1786621 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Cephalexin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.262967395288875E-8,2081,1174888 -1 1125315 -1 1153013 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Promethazine' -1 'Acetaminophen' -1 -2 
1.181330969985831E-8,2189,19121608 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Influenza virus vaccine' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
9.330166436369851E-9,1712,1125315 -1 956874 -1 19049105 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Furosemide' -1 'Potassium Chloride' -1 'Acetaminophen' -1 -2 
7.747486979318292E-9,2127,1153013 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Promethazine' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
6.4570923467301914E-9,1906,1125315 1174888 -1 1174888 -1 1539403 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Simvastatin' -1 -2 
4.922253980675602E-9,1933,956874 -1 1174888 -1 1125315 -1 1713332 -1  -2 ,'Furosemide' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
4.922253980675602E-9,1830,1713332 -1 1125315 -1 1734104 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' -1 'Azithromycin' -1 'Acetaminophen' -1 -2 
4.54209938908607E-9,1706,1125315 -1 956874 -1 1174888 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Furosemide' -1 'Hydrocodone' -1 'Potassium Chloride' -1 -2 
4.54209938908607E-9,1658,1713332 -1 1125315 -1 1125315 -1 19049105 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
3.881482433067602E-9,2013,1125315 -1 1154343 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Albuterol' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
2.924141794897311E-9,2033,1201620 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Codeine' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1.7816648877265339E-9,2097,1125315 -1 1125315 -1 1154343 -1 1154343 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Albuterol' -1 'Albuterol' -1 -2 
0.0,1805,1174888 -1 1734104 -1 1125315 -1 1734104 -1  -2 ,'Hydrocodone' -1 'Azithromycin' -1 'Acetaminophen' -1 'Azithromycin' -1 -2 
1.7653625216370642E-8,2637,1125315 -1 1125315 -1 1125315 -1 956874 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Furosemide' -1 'Acetaminophen' -1 -2 
7.747486979318292E-9,1679,1125315 -1 19121608 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Influenza virus vaccine' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.1339045872878673E-7,2374,1125315 1174888 -1 1125315 1174888 -1 1742253 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Levofloxacin' -1 -2 
1.851462201090909E-8,1653,19049105 -1 1713332 -1 1125315 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Amoxicillin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.9795037970278483E-8,1795,1174888 -1 1125315 -1 1734104 -1 1734104 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Azithromycin' -1 'Azithromycin' -1 -2 
1.851462201090909E-8,1599,19049105 -1 19049105 -1 1174888 -1 956874 -1  -2 ,'Potassium Chloride' -1 'Potassium Chloride' -1 'Hydrocodone' -1 'Furosemide' -1 -2 
2.924141794897311E-9,2086,1201620 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Codeine' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
4.220405900591522E-8,1901,1545958 -1 1174888 -1 1125315 1174888 -1  -2 ,'atorvastatin' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
6.4570923467301914E-9,1908,1174888 -1 1125315 1174888 -1 1539403 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Simvastatin' -1 -2 
1.160691807816861E-7,2037,1125315 1174888 -1 1149380 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'fluticasone' -1 'Hydrocodone' -1 -2 
3.026518847778121E-8,2113,1124957 -1 1125315 1174888 -1 1125315 -1  -2 ,'Oxycodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.8543822098426575E-8,2153,956874 -1 1125315 -1 1125315 -1 1154343 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Albuterol' -1 -2 
8.985402560316147E-9,2584,1125315 1153664 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' 'Propoxyphene' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.3476439790538442E-7,2263,1174888 -1 1713332 1759842 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Amoxicillin' 'Clavulanate' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
4.54209938908607E-9,1651,1125315 -1 1125315 -1 1713332 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Amoxicillin' -1 'Potassium Chloride' -1 -2 
2.1182682522844318E-8,1662,1174888 -1 1174888 -1 19121608 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Influenza virus vaccine' -1 'Hydrocodone' -1 -2 
3.096665360871275E-8,1824,1713332 -1 1734104 -1 1125315 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Azithromycin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.851462201090909E-8,1602,956874 -1 19049105 -1 1174888 -1 19049105 -1  -2 ,'Furosemide' -1 'Potassium Chloride' -1 'Hydrocodone' -1 'Potassium Chloride' -1 -2 
1.262967395288875E-8,1843,1174888 -1 1174888 -1 1174888 -1 1786621 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Cephalexin' -1 -2 
2.4021856057354046E-8,2130,1125315 -1 1125315 -1 1125315 -1 1153013 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Promethazine' -1 -2 
1.0891907104433892E-7,1959,1125315 -1 1713332 -1 956874 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Furosemide' -1 'Acetaminophen' -1 -2 
6.311780028572453E-8,1986,1307046 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Metoprolol' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1.5596149881915647E-8,1591,1174888 -1 1125315 -1 19049105 -1 19049105 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Potassium Chloride' -1 'Potassium Chloride' -1 -2 
0.0,1859,1125315 -1 1125315 -1 1506270 -1 1506270 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Methylprednisolone' -1 'Methylprednisolone' -1 -2 
1.2223498075093276E-7,1889,1174888 -1 1125315 -1 1174888 -1 1551099 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Prednisone' -1 -2 
4.386048965045275E-8,1655,1125315 -1 19049105 -1 1125315 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Potassium Chloride' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
3.842630212886945E-8,1584,19049105 -1 1174888 -1 1174888 -1 19049105 -1  -2 ,'Potassium Chloride' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Potassium Chloride' -1 -2 
2.6454609653925346E-8,1683,1174888 -1 956874 -1 19049105 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Furosemide' -1 'Potassium Chloride' -1 'Hydrocodone' -1 -2 
7.779050985088919E-9,2150,903963 -1 1125315 1174888 -1 1174888 -1  -2 ,'Triamcinolone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
0.0,1796,1125315 -1 1734104 -1 1174888 -1 1734104 -1  -2 ,'Acetaminophen' -1 'Azithromycin' -1 'Hydrocodone' -1 'Azithromycin' -1 -2 
8.424885369389003E-9,2156,1125315 1174888 -1 1125315 -1 903963 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Triamcinolone' -1 -2 
4.922253980675602E-9,1827,1125315 -1 1125315 -1 1734104 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Azithromycin' -1 'Amoxicillin' -1 -2 
4.922253980675602E-9,1902,956874 -1 1174888 -1 1174888 -1 1713332 -1  -2 ,'Furosemide' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Amoxicillin' -1 -2 
3.094303824104318E-8,2091,1125315 1174888 -1 1125315 -1 1149380 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'fluticasone' -1 -2 
2.2319379820436835E-8,2121,1163944 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Guaifenesin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2.924141794897311E-9,2026,1125315 1174888 -1 1125315 -1 1201620 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Codeine' -1 -2 
9.324581652535844E-8,2285,1125315 -1 1713332 -1 1713332 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1.5948839455565945E-8,2139,1124957 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Oxycodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.707145302483349E-7,2054,1125315 -1 1174888 -1 1174888 -1 1124957 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Oxycodone' -1 -2 
1.851462201090909E-8,2669,956874 -1 956874 -1 1125315 -1 956874 -1 1125315 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Acetaminophen' -1 'Furosemide' -1 'Acetaminophen' -1 -2 
9.803882520543851E-9,2133,1125315 -1 1125315 -1 1149380 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'fluticasone' -1 'Acetaminophen' -1 -2 
2.4618353793112904E-7,2563,1125315 1174888 -1 1125315 1174888 -1 1124957 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Oxycodone' -1 -2 
1.4242656241389136E-7,2278,1125315 1174888 -1 1125315 -1 1713332 1759842 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Amoxicillin' 'Clavulanate' -1 -2 
9.266706440061719E-8,2558,1125315 1174888 -1 1125315 1174888 -1 1154343 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Albuterol' -1 -2 
8.775662501047773E-8,2641,1174888 -1 956874 -1 956874 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Furosemide' -1 'Furosemide' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
3.3065621168406146E-8,1838,1174888 -1 1797513 -1 1174888 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Ciprofloxacin' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
3.094303824104318E-8,2036,1174888 -1 1125315 1174888 -1 1149380 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'fluticasone' -1 -2 
4.54209938908607E-9,2796,956874 -1 956874 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
9.850582036659119E-8,2522,1551099 -1 1125315 -1 1125315 -1 1125315 1174888 -1  -2 ,'Prednisone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
7.076292749106843E-8,1929,956874 -1 1174888 -1 1713332 -1 1125315 -1  -2 ,'Furosemide' -1 'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
1.970866723338449E-8,2082,1125315 -1 1125315 -1 1153013 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Promethazine' -1 'Hydrocodone' -1 -2 
1.2146262588575783E-7,1864,1125315 -1 1125315 -1 1797513 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Ciprofloxacin' -1 'Hydrocodone' -1 -2 
5.768908356081795E-8,2291,1125315 -1 1713332 -1 1125315 1174888 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 -2 
2.346405004673313E-8,1819,1734104 -1 1125315 -1 1734104 -1 1125315 -1  -2 ,'Azithromycin' -1 'Acetaminophen' -1 'Azithromycin' -1 'Acetaminophen' -1 -2 
2.1761098160969695E-8,2129,1125315 -1 1153013 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Promethazine' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2.1182682522844318E-8,1670,1174888 -1 1174888 -1 19121608 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Influenza virus vaccine' -1 'Acetaminophen' -1 -2 
1.5596149881915647E-8,1707,1125315 -1 1174888 -1 956874 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Furosemide' -1 'Potassium Chloride' -1 -2 
8.252696089601695E-9,2252,19049105 -1 1125315 -1 1125315 1174888 -1 956874 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Furosemide' -1 -2 
6.358367207470593E-8,1858,1174888 -1 1174888 -1 1174888 -1 1742253 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Levofloxacin' -1 -2 
5.3435884055401837E-8,1647,19049105 -1 1734104 -1 1125315 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Azithromycin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
4.2083451924525095E-8,2014,1174888 -1 1154343 -1 1125315 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Albuterol' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
2.346405004673313E-8,1804,1734104 -1 1174888 -1 1125315 -1 1734104 -1  -2 ,'Azithromycin' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Azithromycin' -1 -2 
2.100460418296171E-8,1930,956874 -1 1713332 -1 1174888 -1 1125315 -1  -2 ,'Furosemide' -1 'Amoxicillin' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.1872861362814981E-8,2292,1713332 -1 1125315 1174888 -1 1125315 -1 1713332 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
9.330166436369851E-9,1711,1125315 -1 956874 -1 19049105 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Furosemide' -1 'Potassium Chloride' -1 'Hydrocodone' -1 -2 
6.662952497121284E-9,2529,1506270 -1 1125315 -1 1125315 -1 1125315 1174888 -1  -2 ,'Methylprednisolone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
6.662952497121284E-9,1660,1125315 -1 1125315 -1 19049105 -1 1713332 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Potassium Chloride' -1 'Amoxicillin' -1 -2 
4.922253980675602E-9,1642,19049105 -1 1125315 -1 1174888 -1 1713332 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Amoxicillin' -1 -2 
4.54209938908607E-9,1593,1125315 -1 19049105 -1 1174888 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Potassium Chloride' -1 'Hydrocodone' -1 'Potassium Chloride' -1 -2 
9.046042333074462E-8,2174,19049105 -1 1174888 -1 19049105 -1 1125315 1174888 -1  -2 ,'Potassium Chloride' -1 'Hydrocodone' -1 'Potassium Chloride' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
8.336744593565077E-8,2251,956874 -1 19049105 -1 1125315 -1 1125315 1174888 -1  -2 ,'Furosemide' -1 'Potassium Chloride' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
8.177934316764571E-8,1956,1125315 -1 956874 -1 1713332 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Furosemide' -1 'Amoxicillin' -1 'Acetaminophen' -1 -2 
5.7211192264698925E-8,1871,1125315 -1 1797513 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Ciprofloxacin' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
3.5155796396766976E-8,2340,1174888 -1 1125315 -1 1786621 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Cephalexin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
3.094303824104318E-8,2010,1174888 -1 1174888 -1 1125315 -1 1154343 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Albuterol' -1 -2 
2.1319330925528953E-8,1923,1551099 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Prednisone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.9717512988062747E-8,1646,19049105 -1 1125315 -1 1742253 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 'Levofloxacin' -1 'Acetaminophen' -1 -2 
1.6875941229494176E-8,1948,1545958 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'atorvastatin' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1.5777265887127293E-8,1869,1797513 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Ciprofloxacin' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1.4126262364351554E-8,2072,1125315 -1 1153664 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Propoxyphene' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1.1872861362814981E-8,2272,1713332 -1 1125315 1174888 -1 1174888 -1 1713332 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Amoxicillin' -1 -2 
9.330166436369851E-9,2246,1125315 -1 19049105 -1 956874 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Potassium Chloride' -1 'Furosemide' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
4.922253980675602E-9,1945,956874 -1 1125315 -1 1125315 -1 1734104 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Azithromycin' -1 -2 
