support,seqId,seq,semantic
2123,487,1506270 -1 1125315 -1 1125315 -1  -2 ,'Methylprednisolone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2121,96,19015230 -1  -2 ,'Adenosine Triphosphate' -1 -2 
2118,604,1174888 -1 1125315 -1 956874 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
2116,762,956874 -1 1149380 -1  -2 ,'Furosemide' -1 'fluticasone' -1 -2 
2113,770,1103314 -1 1125315 -1  -2 ,'Tramadol' -1 'Acetaminophen' -1 -2 
2113,730,1154343 -1 1149380 -1  -2 ,'Albuterol' -1 'fluticasone' -1 -2 
2111,212,19049105 -1 1125315 -1 19049105 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
2110,416,1713332 -1 1174888 -1 1713332 -1  -2 ,'Amoxicillin' -1 'Hydrocodone' -1 'Amoxicillin' -1 -2 
2109,1153,956874 -1 1125315 1174888 -1 1174888 -1  -2 ,'Furosemide' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
2109,519,1125315 -1 1332418 -1  -2 ,'Acetaminophen' -1 'Amlodipine' -1 -2 
2107,736,1154343 -1 1125315 -1 1125315 -1  -2 ,'Albuterol' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2107,444,1551099 -1 1154343 -1  -2 ,'Prednisone' -1 'Albuterol' -1 -2 
2105,197,19049105 -1 956874 -1 956874 -1  -2 ,'Potassium Chloride' -1 'Furosemide' -1 'Furosemide' -1 -2 
2102,375,1307046 -1 1713332 -1  -2 ,'Metoprolol' -1 'Amoxicillin' -1 -2 
2101,1147,956874 -1 19049105 -1 1125315 -1  -2 ,'Furosemide' -1 'Potassium Chloride' -1 'Acetaminophen' -1 -2 
2101,833,1125315 -1 1125315 -1 1154343 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Albuterol' -1 -2 
2099,526,1310149 -1 1310149 -1  -2 ,'Warfarin' -1 'Warfarin' -1 -2 
2097,1029,1125315 1174888 -1 1125315 -1 1713332 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Amoxicillin' -1 -2 
2097,498,1125315 -1 1503297 -1  -2 ,'Acetaminophen' -1 'Metformin' -1 -2 
2097,229,1174888 -1 1836430 -1  -2 ,'Hydrocodone' -1 'Sulfamethoxazole' -1 -2 
2096,471,1539403 -1 1125315 1174888 -1  -2 ,'Simvastatin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2095,717,1174888 -1 1705674 1836430 -1  -2 ,'Hydrocodone' -1 'Trimethoprim' 'Sulfamethoxazole' -1 -2 
2095,507,1174888 -1 1346823 -1  -2 ,'Hydrocodone' -1 'carvedilol' -1 -2 
2095,364,1551099 -1 1713332 -1  -2 ,'Prednisone' -1 'Amoxicillin' -1 -2 
2094,529,1125315 -1 1310149 -1  -2 ,'Acetaminophen' -1 'Warfarin' -1 -2 
2094,411,1713332 -1 1125315 1174888 -1 1125315 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
2093,173,1308216 -1 19049105 -1  -2 ,'Lisinopril' -1 'Potassium Chloride' -1 -2 
2092,1048,1125315 1174888 -1 1174888 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
2087,468,956874 -1 1539403 -1  -2 ,'Furosemide' -1 'Simvastatin' -1 -2 
2079,35,1115008 -1  -2 ,'Naproxen' -1 -2 
2075,218,19049105 -1 1125315 1174888 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
2074,1134,956874 -1 956874 -1 19049105 -1  -2 ,'Furosemide' -1 'Furosemide' -1 'Potassium Chloride' -1 -2 
2074,301,1742253 -1 956874 -1  -2 ,'Levofloxacin' -1 'Furosemide' -1 -2 
2073,832,1125315 -1 1154343 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Albuterol' -1 'Acetaminophen' -1 -2 
2071,155,19049105 -1 1786621 -1  -2 ,'Potassium Chloride' -1 'Cephalexin' -1 -2 
2070,514,1346823 -1 1125315 1174888 -1  -2 ,'carvedilol' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2070,238,1734104 -1 1797513 -1  -2 ,'Azithromycin' -1 'Ciprofloxacin' -1 -2 
2069,430,1705674 -1 1174888 -1  -2 ,'Trimethoprim' -1 'Hydrocodone' -1 -2 
2068,632,1174888 -1 1125315 -1 19049105 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
2065,903,1125315 -1 1125315 1174888 -1 1125315 1174888 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
2062,348,1734104 -1 1125315 -1 1734104 -1  -2 ,'Azithromycin' -1 'Acetaminophen' -1 'Azithromycin' -1 -2 
2061,1148,956874 -1 1125315 -1 19049105 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Potassium Chloride' -1 -2 
2061,746,1154029 -1 1125315 -1  -2 ,'Fentanyl' -1 'Acetaminophen' -1 -2 
2060,157,1742253 -1 19049105 -1  -2 ,'Levofloxacin' -1 'Potassium Chloride' -1 -2 
2058,1059,1125315 1174888 -1 1125315 -1 1125315 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2056,676,1174888 -1 1125315 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2056,607,1174888 -1 956874 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Furosemide' -1 'Hydrocodone' -1 -2 
2055,911,1125315 -1 1125315 1174888 -1 1174888 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2055,120,19121608 -1 1506270 -1  -2 ,'Influenza virus vaccine' -1 'Methylprednisolone' -1 -2 
2054,415,1713332 -1 1713332 -1 1174888 -1  -2 ,'Amoxicillin' -1 'Amoxicillin' -1 'Hydrocodone' -1 -2 
2052,1097,1125315 -1 1734104 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Azithromycin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2052,1074,1125315 1174888 -1 1125315 1174888 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2050,861,1125315 -1 1797513 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Ciprofloxacin' -1 'Acetaminophen' -1 -2 
2050,227,19049105 -1 19049105 -1 19049105 -1  -2 ,'Potassium Chloride' -1 'Potassium Chloride' -1 'Potassium Chloride' -1 -2 
2048,729,1149380 -1 1154343 -1  -2 ,'fluticasone' -1 'Albuterol' -1 -2 
2048,694,1174888 -1 19049105 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Potassium Chloride' -1 'Hydrocodone' -1 -2 
2044,720,1174888 -1 1713332 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2038,862,1125315 -1 1125315 -1 1797513 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Ciprofloxacin' -1 -2 
2037,821,1125315 -1 1125315 -1 1124957 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Oxycodone' -1 -2 
2035,1109,1124957 1125315 -1 1125315 -1  -2 ,'Oxycodone' 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2034,847,1125315 -1 1551099 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Prednisone' -1 'Acetaminophen' -1 -2 
2033,564,1125315 1201620 -1  -2 ,'Acetaminophen' 'Codeine' -1 -2 
2033,128,19121608 -1 1154343 -1  -2 ,'Influenza virus vaccine' -1 'Albuterol' -1 -2 
2031,1061,1125315 1174888 -1 1125315 -1 1125315 1174888 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
2031,855,1125315 -1 1742253 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Levofloxacin' -1 'Acetaminophen' -1 -2 
2031,634,1174888 -1 1125315 -1 19121608 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Influenza virus vaccine' -1 -2 
2031,594,1174888 -1 974166 -1  -2 ,'Hydrocodone' -1 'Hydrochlorothiazide' -1 -2 
2030,459,1125315 -1 1545958 -1  -2 ,'Acetaminophen' -1 'atorvastatin' -1 -2 
2028,330,1149380 -1 1734104 -1  -2 ,'fluticasone' -1 'Azithromycin' -1 -2 
2027,302,1742253 -1 1125315 -1 1125315 -1  -2 ,'Levofloxacin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
2026,943,1125315 -1 1174888 -1 1506270 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Methylprednisolone' -1 -2 
2025,1066,1125315 1174888 -1 1125315 -1 1174888 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2025,476,1518254 -1 1125315 -1  -2 ,'Dexamethasone' -1 'Acetaminophen' -1 -2 
2025,436,1705674 1836430 -1 1174888 -1  -2 ,'Trimethoprim' 'Sulfamethoxazole' -1 'Hydrocodone' -1 -2 
2025,239,1797513 -1 1734104 -1  -2 ,'Ciprofloxacin' -1 'Azithromycin' -1 -2 
2025,230,1836430 -1 1174888 -1  -2 ,'Sulfamethoxazole' -1 'Hydrocodone' -1 -2 
2024,848,1125315 -1 1125315 -1 1551099 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Prednisone' -1 -2 
2023,418,1713332 -1 1174888 -1 1125315 1174888 -1  -2 ,'Amoxicillin' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2022,873,1125315 -1 1125315 1174888 -1 1734104 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Azithromycin' -1 -2 
2022,859,1125315 -1 1786621 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Cephalexin' -1 'Acetaminophen' -1 -2 
2022,360,1734104 -1 1734104 -1 1734104 -1  -2 ,'Azithromycin' -1 'Azithromycin' -1 'Azithromycin' -1 -2 
2020,171,19049105 -1 1346823 -1  -2 ,'Potassium Chloride' -1 'carvedilol' -1 -2 
2018,660,1174888 -1 1125315 1174888 -1 1125315 1174888 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
2016,495,1503297 -1 1503297 -1  -2 ,'Metformin' -1 'Metformin' -1 -2 
2012,149,19121608 -1 19121608 -1 19121608 -1  -2 ,'Influenza virus vaccine' -1 'Influenza virus vaccine' -1 'Influenza virus vaccine' -1 -2 
2012,122,1308216 -1 19121608 -1  -2 ,'Lisinopril' -1 'Influenza virus vaccine' -1 -2 
2012,59,1308842 -1  -2 ,'valsartan' -1 -2 
2011,638,1174888 -1 1125315 1174888 -1 1713332 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 -2 
2011,499,1503297 -1 1125315 -1  -2 ,'Metformin' -1 'Acetaminophen' -1 -2 
2011,56,1301025 -1  -2 ,'Enoxaparin' -1 -2 
2007,814,1125315 -1 956874 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Furosemide' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2006,1106,956874 -1 1124957 -1  -2 ,'Furosemide' -1 'Oxycodone' -1 -2 
2006,211,19049105 -1 19049105 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Potassium Chloride' -1 'Acetaminophen' -1 -2 
2004,749,1125315 -1 1153664 -1  -2 ,'Acetaminophen' -1 'Propoxyphene' -1 -2 
2002,798,1125315 -1 744740 -1  -2 ,'Acetaminophen' -1 'zolpidem' -1 -2 
2002,659,1174888 -1 1125315 1174888 -1 1125315 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
2001,195,939506 19049105 -1  -2 ,'Sodium Bicarbonate' 'Potassium Chloride' -1 -2 
1999,1028,1125315 1174888 -1 1713332 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' -1 'Hydrocodone' -1 -2 
1998,1177,939506 967823 19049105 -1  -2 ,'Sodium Bicarbonate' 'Sodium Chloride' 'Potassium Chloride' -1 -2 
1998,319,1308216 -1 1734104 -1  -2 ,'Lisinopril' -1 'Azithromycin' -1 -2 
1998,288,1713332 -1 1742253 -1  -2 ,'Amoxicillin' -1 'Levofloxacin' -1 -2 
1997,932,1125315 1174888 -1 1149380 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'fluticasone' -1 -2 
1997,386,1713332 -1 1149380 -1  -2 ,'Amoxicillin' -1 'fluticasone' -1 -2 
1997,175,1307046 -1 19049105 -1  -2 ,'Metoprolol' -1 'Potassium Chloride' -1 -2 
1996,1105,1124957 -1 1124957 -1  -2 ,'Oxycodone' -1 'Oxycodone' -1 -2 
1993,820,1125315 -1 1124957 1125315 -1  -2 ,'Acetaminophen' -1 'Oxycodone' 'Acetaminophen' -1 -2 
1992,1175,956874 -1 19049105 -1 19049105 -1  -2 ,'Furosemide' -1 'Potassium Chloride' -1 'Potassium Chloride' -1 -2 
1991,934,1125315 1174888 -1 1153013 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Promethazine' -1 -2 
1990,1071,1125315 1174888 -1 1125315 1174888 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1989,942,1125315 -1 1506270 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Methylprednisolone' -1 'Hydrocodone' -1 -2 
1987,199,19049105 -1 956874 -1 1125315 -1  -2 ,'Potassium Chloride' -1 'Furosemide' -1 'Acetaminophen' -1 -2 
1986,778,1125315 -1 986417 -1  -2 ,'Acetaminophen' -1 'POLYETHYLENE GLYCOL 3350' -1 -2 
1986,74,1510813 -1  -2 ,'rosuvastatin' -1 -2 
1985,198,19049105 -1 1125315 -1 956874 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' -1 'Furosemide' -1 -2 
1983,765,1149380 -1 1125315 1174888 -1  -2 ,'fluticasone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1983,588,1174888 -1 1103314 -1  -2 ,'Hydrocodone' -1 'Tramadol' -1 -2 
1981,1058,1125315 1174888 -1 1125315 -1 1125315 1174888 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1981,606,1174888 -1 1174888 -1 956874 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Furosemide' -1 -2 
1981,224,19049105 -1 1174888 -1 1125315 1174888 -1  -2 ,'Potassium Chloride' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1979,1179,939506 986417 19049105 -1  -2 ,'Sodium Bicarbonate' 'POLYETHYLENE GLYCOL 3350' 'Potassium Chloride' -1 -2 
1979,919,1125315 -1 1125315 -1 1125315 -1 1125315 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1979,715,1174888 -1 1174888 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1976,1178,939506 967823 986417 19049105 -1  -2 ,'Sodium Bicarbonate' 'Sodium Chloride' 'POLYETHYLENE GLYCOL 3350' 'Potassium Chloride' -1 -2 
1976,1118,974166 -1 1125315 1174888 -1  -2 ,'Hydrochlorothiazide' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1975,1072,1125315 1174888 -1 1125315 1174888 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1975,1005,1125315 1174888 -1 1759842 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Clavulanate' -1 -2 
1973,958,1125315 -1 19121608 -1 1174888 -1  -2 ,'Acetaminophen' -1 'Influenza virus vaccine' -1 'Hydrocodone' -1 -2 
1973,450,1551099 -1 956874 -1  -2 ,'Prednisone' -1 'Furosemide' -1 -2 
1971,91,1771162 -1  -2 ,'Cefazolin' -1 -2 
1970,1027,1125315 1174888 -1 1174888 -1 1713332 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Amoxicillin' -1 -2 
1968,451,1551099 -1 1125315 -1 1125315 -1  -2 ,'Prednisone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1967,795,778711 -1 1125315 -1  -2 ,'cyclobenzaprine' -1 'Acetaminophen' -1 -2 
1966,658,1174888 -1 1125315 1174888 -1 1125315 1174888 -1 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1964,456,1545958 -1 1545958 -1  -2 ,'atorvastatin' -1 'atorvastatin' -1 -2 
1963,1110,1124957 -1 1125315 1174888 -1  -2 ,'Oxycodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1963,978,1125315 -1 1174888 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1962,38,1126658 -1  -2 ,'Hydromorphone' -1 -2 
1960,1160,956874 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Furosemide' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1960,664,1174888 -1 1125315 1174888 -1 1174888 -1 1125315 1174888 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1960,347,1734104 -1 1734104 -1 1125315 -1  -2 ,'Azithromycin' -1 'Azithromycin' -1 'Acetaminophen' -1 -2 
1959,407,1713332 -1 1125315 1174888 -1 1174888 -1  -2 ,'Amoxicillin' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1956,41,1136601 -1  -2 ,'benzonatate' -1 -2 
1955,1101,1125315 -1 19049105 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Potassium Chloride' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1955,733,1112921 1154343 -1  -2 ,'Ipratropium' 'Albuterol' -1 -2 
1955,577,1153664 -1 1174888 -1  -2 ,'Propoxyphene' -1 'Hydrocodone' -1 -2 
1954,543,1308216 -1 1125315 -1 1125315 -1  -2 ,'Lisinopril' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1953,603,1174888 -1 956874 -1 956874 -1  -2 ,'Hydrocodone' -1 'Furosemide' -1 'Furosemide' -1 -2 
1951,772,1000560 -1 1125315 -1  -2 ,'Ondansetron' -1 'Acetaminophen' -1 -2 
1951,184,19049105 -1 1149380 -1  -2 ,'Potassium Chloride' -1 'fluticasone' -1 -2 
1946,918,1125315 -1 1125315 -1 1125315 -1 1174888 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1942,1046,1125315 1174888 -1 1174888 -1 1125315 1174888 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1941,1159,956874 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Furosemide' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1941,1045,1125315 1174888 -1 1174888 -1 1125315 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1941,385,1149380 -1 1713332 -1  -2 ,'fluticasone' -1 'Amoxicillin' -1 -2 
1941,116,1551099 -1 19121608 -1  -2 ,'Prednisone' -1 'Influenza virus vaccine' -1 -2 
1940,1023,1125315 1174888 -1 1125315 -1 1734104 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 'Azithromycin' -1 -2 
1940,618,1174888 -1 1125315 -1 1506270 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Methylprednisolone' -1 -2 
1940,214,19049105 -1 1125315 1174888 -1 1174888 -1  -2 ,'Potassium Chloride' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1939,1024,1125315 1174888 -1 1734104 -1 1125315 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Azithromycin' -1 'Acetaminophen' -1 -2 
1939,350,1734104 -1 1125315 -1 1125315 1174888 -1  -2 ,'Azithromycin' -1 'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1939,203,19049105 -1 956874 -1 19049105 -1  -2 ,'Potassium Chloride' -1 'Furosemide' -1 'Potassium Chloride' -1 -2 
1936,170,1346823 -1 19049105 -1  -2 ,'carvedilol' -1 'Potassium Chloride' -1 -2 
1934,856,1125315 -1 1125315 -1 1742253 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Levofloxacin' -1 -2 
1933,164,1551099 -1 19049105 -1  -2 ,'Prednisone' -1 'Potassium Chloride' -1 -2 
1931,887,1125315 -1 1125315 -1 1174888 -1 1125315 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1930,994,1125315 1174888 -1 1307046 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Metoprolol' -1 -2 
1930,822,1125315 -1 1124957 -1 1125315 -1  -2 ,'Acetaminophen' -1 'Oxycodone' -1 'Acetaminophen' -1 -2 
1928,1069,1125315 1174888 -1 1125315 1174888 -1 1174888 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1927,695,1174888 -1 1174888 -1 19049105 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Potassium Chloride' -1 -2 
1922,666,1174888 -1 1125315 -1 1125315 -1 1125315 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1922,351,1734104 -1 1125315 1174888 -1 1125315 -1  -2 ,'Azithromycin' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' -1 -2 
1921,503,1361711 -1 1125315 -1  -2 ,'Nitroglycerin' -1 'Acetaminophen' -1 -2 
1921,257,1786621 -1 1734104 -1  -2 ,'Cephalexin' -1 'Azithromycin' -1 -2 
1920,617,1174888 -1 1506270 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Methylprednisolone' -1 'Acetaminophen' -1 -2 
1919,266,1786621 -1 1125315 -1 1125315 -1  -2 ,'Cephalexin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1918,1100,1125315 -1 19049105 -1 19049105 -1  -2 ,'Acetaminophen' -1 'Potassium Chloride' -1 'Potassium Chloride' -1 -2 
1918,1020,1125315 1174888 -1 1713332 1759842 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Amoxicillin' 'Clavulanate' -1 -2 
1918,908,1125315 -1 1125315 1174888 -1 1125315 1174888 -1 1125315 1174888 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1917,804,1125315 1174888 -1 903963 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Triamcinolone' -1 -2 
1917,490,1506270 -1 1125315 -1 1174888 -1  -2 ,'Methylprednisolone' -1 'Acetaminophen' -1 'Hydrocodone' -1 -2 
1917,389,1124957 -1 1713332 -1  -2 ,'Oxycodone' -1 'Amoxicillin' -1 -2 
1916,1049,1125315 1174888 -1 1174888 -1 1174888 -1 1125315 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1915,757,1153013 -1 1125315 1174888 -1  -2 ,'Promethazine' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1912,1158,956874 -1 1125315 1174888 -1 956874 -1  -2 ,'Furosemide' -1 'Acetaminophen' 'Hydrocodone' -1 'Furosemide' -1 -2 
1912,999,1125315 1174888 -1 1539403 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Simvastatin' -1 -2 
1908,697,1174888 -1 1174888 -1 19121608 -1  -2 ,'Hydrocodone' -1 'Hydrocodone' -1 'Influenza virus vaccine' -1 -2 
1905,473,1174888 -1 1518254 -1  -2 ,'Hydrocodone' -1 'Dexamethasone' -1 -2 
1904,110,1742253 -1 19121608 -1  -2 ,'Levofloxacin' -1 'Influenza virus vaccine' -1 -2 
1900,439,1506270 -1 1551099 -1  -2 ,'Methylprednisolone' -1 'Prednisone' -1 -2 
1898,282,1759842 -1 1125315 1174888 -1  -2 ,'Clavulanate' -1 'Acetaminophen' 'Hydrocodone' -1 -2 
1896,144,19121608 -1 1125315 -1 19121608 -1  -2 ,'Influenza virus vaccine' -1 'Acetaminophen' -1 'Influenza virus vaccine' -1 -2 
1894,1044,1125315 1174888 -1 1174888 -1 1125315 1174888 -1 1174888 -1  -2 ,'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 'Acetaminophen' 'Hydrocodone' -1 'Hydrocodone' -1 -2 
1894,480,1154343 -1 1506270 -1  -2 ,'Albuterol' -1 'Methylprednisolone' -1 -2 
1893,633,1174888 -1 19121608 -1 1125315 -1  -2 ,'Hydrocodone' -1 'Influenza virus vaccine' -1 'Acetaminophen' -1 -2 
1892,250,1797513 -1 1125315 -1 1125315 -1  -2 ,'Ciprofloxacin' -1 'Acetaminophen' -1 'Acetaminophen' -1 -2 
1891,860,1125315 -1 1125315 -1 1786621 -1  -2 ,'Acetaminophen' -1 'Acetaminophen' -1 'Cephalexin' -1 -2 
1890,831,1125315 1153664 -1 1125315 -1  -2 ,'Acetaminophen' 'Propoxyphene' -1 'Acetaminophen' -1 -2 
1890,168,1506270 -1 19049105 -1  -2 ,'Methylprednisolone' -1 'Potassium Chloride' -1 -2 
